top_left_LDR,top_right_LDR,bottom_left_LDR,bottom_right_LDR,hour,voltage,current,optimal_horizontal_angle,optimal_vertical_angle
319,345,379,394,17,3.16,0.4,88,87
821,859,837,897,9,7.51,1.11,87,88
902,845,868,825,7,7.57,0.84,92,91
490,482,493,479,18,4.28,0.48,90,90
653,644,659,666,9,5.77,0.96,90,89
925,843,909,881,13,7.83,1.2,92,89
647,701,634,664,14,5.82,0.66,87,91
804,778,766,737,17,6.79,0.97,91,91
724,741,793,743,9,6.6,0.74,90,88
449,487,467,500,15,4.19,0.5,88,89
684,638,636,718,16,5.89,0.65,89,89
809,853,796,868,16,7.32,0.99,87,89
656,597,635,573,15,5.41,0.67,93,91
661,659,626,674,8,5.76,0.64,88,90
326,356,330,341,16,2.98,0.46,88,90
411,374,407,374,12,3.44,0.41,91,90
666,650,640,631,18,5.69,0.71,90,91
444,404,413,447,7,3.76,0.39,90,89
741,764,762,727,18,6.59,1.05,90,90
577,534,546,510,16,4.77,0.72,91,91
332,336,362,362,9,3.06,0.49,89,88
426,451,501,481,13,4.09,0.42,89,87
634,640,630,699,12,5.73,0.62,88,88
871,844,860,799,8,7.42,1.19,92,91
888,847,941,918,8,7.9,0.84,91,86
571,594,520,589,14,5.0,0.68,87,91
748,785,814,821,10,6.97,1.08,88,87
790,744,708,759,16,6.6,1.1,89,91
304,307,352,313,17,2.81,0.46,90,88
319,358,326,392,13,3.07,0.35,87,88
527,572,480,550,15,4.68,0.52,87,91
659,707,671,617,18,5.84,0.75,90,91
700,684,675,734,9,6.14,0.69,88,89
764,827,849,777,8,7.08,1.11,90,89
612,634,554,635,9,5.36,0.55,87,91
573,633,571,645,16,5.33,0.94,86,89
641,687,626,607,12,5.63,0.82,89,92
311,364,360,301,9,2.94,0.52,90,90
427,391,391,346,12,3.42,0.49,92,92
433,491,455,443,11,4.01,0.54,88,90
551,506,553,529,16,4.7,0.6,91,89
652,661,595,612,18,5.54,0.68,89,92
480,473,468,467,18,4.15,0.71,90,90
380,361,365,409,14,3.33,0.59,89,89
767,711,697,709,6,6.34,1.05,91,91
384,327,297,344,9,2.97,0.35,90,91
384,359,322,386,10,3.19,0.45,89,90
358,295,306,323,7,2.82,0.34,91,90
355,348,286,316,9,2.87,0.48,89,92
597,557,586,528,18,4.99,0.8,92,91
533,569,490,500,6,4.6,0.71,88,92
415,407,391,382,8,3.51,0.36,90,91
410,475,407,462,14,3.86,0.5,87,90
881,884,849,852,15,7.62,0.84,89,91
926,869,877,836,18,7.72,1.25,92,92
615,669,603,596,8,5.46,0.63,88,92
432,405,431,372,6,3.61,0.45,92,90
439,445,466,462,11,3.99,0.55,89,88
695,725,719,695,16,6.23,0.75,89,90
558,563,563,546,11,4.9,0.82,90,90
846,822,902,890,16,7.61,1.08,90,86
657,669,695,715,13,6.02,0.81,89,87
489,470,478,456,16,4.16,0.73,91,90
772,764,762,742,8,6.69,0.91,90,90
647,709,694,710,13,6.07,1.03,88,88
562,606,580,614,12,5.2,0.62,88,89
384,380,340,429,10,3.37,0.44,87,89
598,606,619,575,10,5.27,0.63,90,90
426,416,400,387,10,3.58,0.54,90,91
708,694,689,671,17,6.07,0.85,90,91
857,847,806,814,11,7.31,1.22,90,92
514,542,550,479,10,4.59,0.52,91,90
597,630,598,661,8,5.47,0.79,87,89
527,567,543,556,18,4.82,0.83,88,89
712,680,770,709,8,6.31,0.78,92,87
865,869,819,845,10,7.47,1.12,89,91
500,531,574,534,12,4.7,0.58,90,88
402,400,378,376,14,3.42,0.55,90,91
885,810,841,803,18,7.34,0.86,92,91
480,474,428,474,9,4.08,0.47,89,91
682,759,716,677,10,6.23,0.91,89,91
750,712,708,745,6,6.41,1.01,90,90
398,438,366,402,11,3.53,0.41,88,91
872,854,821,853,6,7.48,1.23,89,91
486,464,423,420,6,3.94,0.48,90,92
917,830,826,890,16,7.62,1.11,90,90
642,687,668,724,18,5.98,0.88,87,88
652,696,715,693,13,6.06,1.06,89,88
278,277,317,314,8,2.61,0.38,90,88
394,381,380,361,11,3.33,0.4,90,90
596,591,514,512,11,4.87,0.84,90,94
874,873,871,898,15,7.73,1.19,89,89
583,614,595,587,10,5.23,0.57,89,90
770,708,708,712,18,6.37,1.1,91,91
834,803,863,772,17,7.2,0.91,93,90
573,594,626,568,14,5.19,0.53,90,89
524,513,540,578,7,4.74,0.82,89,87
312,332,353,333,9,2.93,0.36,90,88
801,772,801,784,15,6.95,0.7,91,89
439,458,407,376,8,3.7,0.61,90,92
901,930,843,860,14,7.77,1.25,88,93
631,608,672,634,10,5.6,0.73,91,88
896,871,875,856,16,7.69,1.23,91,90
486,473,467,488,9,4.21,0.53,89,90
755,670,722,691,16,6.24,0.64,92,90
345,273,274,293,8,2.61,0.43,91,91
568,576,600,574,13,5.1,0.85,90,89
582,570,595,579,16,5.12,0.85,90,89
564,571,568,500,6,4.85,0.61,91,91
651,630,663,641,15,5.69,0.64,91,89
630,615,558,633,7,5.36,0.92,88,91
705,698,663,734,15,6.16,0.89,88,90
403,455,413,381,6,3.63,0.5,89,91
505,483,457,525,14,4.33,0.43,88,90
828,853,809,792,7,7.22,1.21,89,92
624,602,597,556,15,5.23,0.76,91,91
534,562,507,551,11,4.74,0.74,88,90
751,697,693,667,11,6.18,0.71,92,92
438,464,474,502,7,4.13,0.71,88,88
329,309,294,344,14,2.81,0.29,89,90
303,314,282,283,14,2.6,0.36,89,91
747,712,728,724,13,6.4,0.75,90,90
812,840,814,825,18,7.24,0.78,89,90
579,580,581,496,8,4.92,0.81,92,92
805,880,889,881,6,7.6,1.34,88,87
366,367,366,401,17,3.3,0.48,89,89
472,450,428,445,18,3.95,0.59,90,91
792,776,762,825,15,6.94,0.92,88,89
290,359,337,322,9,2.88,0.38,88,89
323,309,355,304,10,2.84,0.3,91,89
351,278,297,304,18,2.71,0.31,91,90
894,834,856,889,18,7.64,1.16,90,89
362,377,327,313,14,3.03,0.45,89,92
505,513,508,462,12,4.37,0.49,90,91
689,722,689,756,13,6.28,1.1,87,89
327,363,373,372,6,3.16,0.52,89,88
597,564,629,632,12,5.33,0.79,90,87
333,400,345,395,6,3.24,0.56,87,89
514,510,550,526,16,4.62,0.59,90,88
874,813,826,848,14,7.39,0.9,90,90
703,613,624,686,13,5.78,0.82,90,90
554,558,623,577,11,5.09,0.66,91,87
854,873,889,849,7,7.62,0.88,90,89
827,776,839,816,10,7.17,1.23,91,88
387,314,331,302,18,2.93,0.33,92,91
660,652,626,676,13,5.75,0.79,88,90
725,782,804,724,10,6.68,0.95,90,89
839,853,886,893,13,7.63,0.88,89,87
410,439,369,372,6,3.5,0.39,89,92
592,648,624,654,11,5.54,0.65,87,89
694,624,654,638,18,5.74,0.66,92,90
395,443,433,410,13,3.7,0.58,89,89
882,813,860,884,6,7.56,1.02,91,88
710,713,740,753,8,6.41,0.92,89,88
598,643,648,621,16,5.52,0.56,89,89
643,615,669,600,15,5.56,1.0,92,89
489,466,531,528,16,4.43,0.64,90,87
437,446,495,457,18,4.04,0.67,90,88
595,601,625,587,11,5.3,0.76,90,89
730,720,708,688,10,6.26,0.66,90,91
518,537,588,529,7,4.78,0.64,91,88
914,863,877,860,7,7.73,0.97,91,91
467,478,407,408,17,3.87,0.63,89,93
599,585,624,638,12,5.38,0.74,90,88
638,567,617,637,17,5.41,0.8,91,88
463,489,497,441,10,4.16,0.45,90,90
913,928,874,918,12,7.99,1.18,88,91
712,738,720,758,11,6.44,0.69,88,89
639,579,578,564,9,5.19,0.52,91,91
577,594,649,605,11,5.33,0.83,90,87
512,550,498,491,18,4.51,0.75,89,91
755,762,757,824,9,6.81,0.86,88,88
799,889,839,803,14,7.32,1.24,88,91
379,447,424,445,13,3.73,0.43,87,88
524,467,442,463,16,4.17,0.73,90,92
580,591,593,591,10,5.18,0.89,89,89
739,671,696,688,18,6.15,1.09,91,90
417,407,450,484,7,3.87,0.44,89,87
518,525,491,527,6,4.53,0.79,88,90
836,910,868,868,15,7.66,0.77,88,90
504,456,414,506,16,4.13,0.63,88,91
684,702,702,721,18,6.18,0.87,89,89
627,627,717,674,11,5.82,1.04,91,86
656,589,641,603,14,5.47,0.9,92,90
354,312,320,366,8,2.97,0.33,89,89
451,398,438,386,13,3.68,0.61,92,90
405,384,433,429,18,3.63,0.62,90,88
443,384,440,403,9,3.67,0.4,92,89
789,750,835,785,18,6.95,1.11,92,87
731,705,764,689,14,6.35,0.83,92,89
707,624,626,657,15,5.75,0.74,91,91
873,917,848,822,12,7.61,1.16,89,93
329,365,367,309,16,3.01,0.5,90,90
607,584,632,607,10,5.34,0.72,91,88
711,725,688,658,9,6.12,0.64,90,92
573,579,541,616,13,5.08,0.78,87,89
761,792,785,732,11,6.75,1.12,90,90
819,809,764,798,7,7.02,1.01,89,91
382,420,372,379,12,3.42,0.35,88,91
574,595,519,549,13,4.92,0.81,88,92
458,465,382,439,6,3.84,0.65,88,92
866,878,839,909,17,7.68,0.87,87,89
317,352,278,306,11,2.76,0.46,88,92
346,351,362,361,9,3.12,0.56,89,89
608,612,598,579,12,5.27,0.59,90,91
394,339,321,307,13,2.99,0.31,91,92
868,884,845,881,12,7.65,1.05,88,90
417,355,349,377,8,3.29,0.38,90,91
884,858,867,916,9,7.75,0.85,89,88
938,884,929,878,11,7.98,1.14,92,90
370,316,317,383,10,3.05,0.51,89,89
703,700,715,776,13,6.37,1.09,88,87
770,725,774,728,17,6.59,0.82,92,89
813,787,816,768,17,7.0,1.17,91,90
621,655,665,616,16,5.62,0.82,90,89
646,714,669,727,7,6.06,1.0,86,89
700,687,702,728,10,6.2,0.94,89,88
438,436,433,440,8,3.84,0.58,89,90
611,583,659,659,14,5.52,0.88,90,86
690,669,655,672,8,5.91,0.86,90,90
599,575,590,617,13,5.24,0.74,89,89
670,691,661,652,9,5.88,0.64,89,91
705,681,726,710,17,6.21,0.92,91,88
688,726,700,729,11,6.25,1.1,88,89
622,651,635,580,12,5.47,0.82,90,91
709,678,694,721,13,6.16,0.92,90,89
345,306,337,345,16,2.93,0.48,90,89
555,510,520,599,17,4.8,0.63,89,88
830,859,801,803,14,7.24,1.14,89,92
427,446,413,478,9,3.88,0.69,87,89
446,437,474,521,12,4.13,0.44,89,87
323,304,377,310,14,2.89,0.51,92,88
730,709,763,705,14,6.39,0.71,91,89
492,571,560,543,10,4.76,0.53,88,89
365,430,366,412,7,3.46,0.47,87,90
485,546,543,559,10,4.69,0.62,88,88
431,417,448,415,10,3.76,0.59,91,89
675,652,643,698,9,5.87,0.6,89,89
727,652,696,682,8,6.06,0.89,92,90
536,499,460,505,6,4.4,0.59,89,91
518,512,490,462,9,4.36,0.48,90,91
365,426,429,417,8,3.6,0.52,88,88
687,640,700,665,8,5.92,0.87,92,89
579,654,639,562,15,5.35,0.77,90,90
646,584,578,601,11,5.3,0.78,90,91
263,275,268,346,7,2.53,0.35,87,88
734,741,736,675,6,6.35,1.12,91,91
338,385,352,331,16,3.09,0.39,89,91
641,704,663,669,7,5.89,1.05,88,90
476,415,390,464,6,3.84,0.68,89,90
820,868,883,827,8,7.47,1.29,90,89
530,493,528,510,9,4.53,0.74,91,89
612,574,539,580,7,5.07,0.59,89,91
574,589,600,582,8,5.16,0.71,90,89
620,630,552,567,14,5.21,0.81,89,93
786,803,812,786,13,7.01,0.9,90,89
427,510,495,503,9,4.26,0.54,87,88
413,417,458,471,11,3.87,0.4,89,87
740,681,669,702,16,6.14,1.09,90,91
288,286,297,324,11,2.63,0.3,89,88
575,541,552,621,10,5.03,0.83,89,88
736,753,660,747,11,6.37,0.78,87,92
492,526,474,475,14,4.33,0.7,89,91
852,911,829,817,18,7.5,1.19,88,92
577,501,590,503,16,4.77,0.66,94,89
591,620,645,619,10,5.44,0.78,89,88
601,605,623,570,17,5.28,0.62,91,90
846,849,799,825,11,7.3,1.19,89,91
634,671,648,602,15,5.62,0.98,90,91
658,643,624,646,18,5.65,0.86,89,90
266,307,278,339,15,2.62,0.31,87,88
392,427,378,357,17,3.42,0.54,89,92
310,338,297,279,9,2.69,0.37,89,91
315,324,345,410,17,3.07,0.35,88,87
816,792,830,807,9,7.14,0.81,91,89
780,739,743,800,12,6.73,1.12,89,89
879,890,855,902,18,7.76,1.21,88,90
710,733,803,723,17,6.53,1.13,91,87
529,539,451,546,7,4.54,0.71,87,91
780,800,789,738,17,6.83,1.0,90,91
586,633,609,597,12,5.33,0.63,89,90
403,411,430,405,18,3.63,0.4,90,89
319,300,294,345,10,2.77,0.31,89,89
787,815,814,837,14,7.15,0.73,88,88
747,747,732,737,13,6.52,0.81,89,90
684,706,699,693,17,6.12,0.62,89,89
742,774,702,710,18,6.44,0.73,89,92
622,640,634,637,10,5.57,0.82,89,89
311,327,373,317,10,2.92,0.51,91,88
665,733,747,667,12,6.18,1.01,90,89
699,714,739,698,7,6.27,1.11,90,89
417,459,409,422,9,3.75,0.66,88,91
394,301,354,339,11,3.05,0.49,92,90
386,349,350,379,13,3.22,0.34,90,90
530,556,573,595,9,4.96,0.88,88,87
707,666,691,713,13,6.11,0.87,90,89
651,685,667,614,12,5.76,0.94,90,91
297,273,353,307,11,2.71,0.42,91,87
380,428,385,367,9,3.43,0.56,89,91
537,546,575,482,11,4.71,0.48,92,90
771,773,814,765,12,6.87,1.06,91,89
713,731,746,706,13,6.37,0.75,90,89
506,479,421,459,17,4.1,0.45,89,92
753,818,755,760,7,6.79,0.78,88,91
553,480,482,570,10,4.59,0.66,89,89
408,380,426,387,15,3.52,0.39,91,89
796,814,848,874,14,7.33,0.95,88,87
437,416,487,421,9,3.87,0.66,92,88
456,456,536,476,11,4.23,0.65,91,87
623,676,598,657,13,5.62,0.57,87,91
830,839,920,881,12,7.63,1.06,90,86
766,782,743,817,7,6.84,0.96,87,89
351,399,430,411,8,3.5,0.56,89,87
708,769,759,714,13,6.49,0.78,89,90
778,730,723,786,6,6.64,1.1,89,89
342,341,298,293,16,2.8,0.3,90,92
486,523,550,547,15,4.63,0.47,89,87
575,591,532,590,11,5.03,0.8,88,91
357,419,397,401,14,3.46,0.59,88,89
762,735,738,756,15,6.58,1.09,90,90
667,677,666,646,15,5.84,0.61,90,90
888,855,910,928,16,7.88,1.0,90,87
460,415,392,419,18,3.71,0.65,90,91
815,811,777,830,11,7.11,1.07,88,90
474,396,449,379,14,3.73,0.53,93,91
802,831,802,833,7,7.19,0.95,88,89
736,741,716,718,17,6.4,0.84,89,91
781,707,693,751,10,6.45,0.74,90,91
352,382,428,417,11,3.47,0.55,89,87
672,695,699,725,7,6.14,0.65,88,88
335,383,354,377,13,3.19,0.35,88,89
604,668,643,656,18,5.65,0.78,88,89
477,398,427,437,11,3.82,0.6,91,90
562,605,622,627,9,5.31,0.86,88,87
838,871,869,841,12,7.52,0.79,89,89
604,596,598,653,9,5.39,0.86,88,88
297,301,276,313,15,2.61,0.38,88,90
456,368,425,367,16,3.55,0.43,93,90
502,519,443,482,10,4.28,0.75,88,92
543,477,493,526,11,4.48,0.69,90,90
543,561,536,598,8,4.92,0.78,88,89
838,814,848,845,8,7.36,1.05,90,88
860,858,909,820,17,7.58,1.09,92,89
798,769,733,779,16,6.77,0.92,89,91
469,422,386,459,13,3.82,0.59,89,91
667,738,753,665,18,6.21,0.98,90,89
575,546,600,561,14,5.02,0.64,91,89
334,341,338,265,6,2.81,0.4,91,91
666,593,640,644,10,5.59,0.6,91,89
541,616,589,610,12,5.18,0.74,87,88
457,461,462,532,13,4.21,0.6,88,88
773,765,761,775,14,6.76,0.93,89,90
700,732,737,743,17,6.4,0.69,89,88
718,771,704,721,13,6.41,0.87,88,91
325,290,340,338,6,2.84,0.43,90,88
754,769,778,778,16,6.77,1.03,89,89
805,774,796,789,14,6.96,0.87,90,89
397,360,397,389,12,3.39,0.43,91,89
458,411,412,480,16,3.87,0.65,89,89
364,437,435,418,6,3.64,0.39,88,88
325,324,330,330,17,2.88,0.37,90,89
671,640,646,620,7,5.67,0.85,91,91
713,653,650,674,11,5.92,0.6,90,91
440,412,432,463,11,3.84,0.62,89,88
432,338,410,356,7,3.38,0.49,93,90
436,455,399,389,11,3.69,0.65,89,92
548,570,521,485,6,4.67,0.57,90,92
396,361,439,436,14,3.59,0.57,90,87
385,349,403,371,11,3.32,0.47,91,89
618,671,608,686,14,5.68,0.73,86,89
301,352,283,269,16,2.65,0.46,89,92
320,344,297,334,16,2.85,0.51,88,90
796,808,833,879,15,7.29,1.25,88,87
506,485,530,548,12,4.55,0.5,90,87
370,372,412,331,8,3.27,0.4,91,89
416,421,458,456,15,3.85,0.48,89,88
575,625,628,544,15,5.22,0.74,90,90
490,422,448,435,11,3.95,0.5,92,90
608,638,552,602,11,5.28,0.73,88,92
392,447,398,420,8,3.64,0.65,88,90
324,418,421,358,7,3.35,0.35,89,89
358,363,338,351,16,3.1,0.52,89,90
571,542,587,627,10,5.12,0.54,89,87
646,612,649,573,9,5.45,0.71,92,90
474,533,533,494,12,4.47,0.68,89,89
271,287,325,278,14,2.55,0.45,90,88
829,899,837,895,10,7.61,1.3,86,89
538,608,628,549,14,5.11,0.52,90,89
503,530,536,526,8,4.61,0.59,89,89
497,552,546,520,8,4.65,0.59,89,89
302,337,299,378,10,2.89,0.31,87,89
371,329,329,370,17,3.08,0.47,90,90
496,488,561,504,10,4.51,0.5,91,87
358,295,268,317,12,2.72,0.34,90,91
429,502,462,410,12,3.97,0.56,89,91
826,871,921,892,8,7.72,1.06,89,87
676,627,699,715,8,5.98,1.01,90,87
346,403,394,319,17,3.22,0.46,90,90
739,714,674,746,11,6.32,1.09,88,90
417,458,432,369,10,3.69,0.46,90,91
349,374,391,306,10,3.12,0.35,91,90
538,537,570,587,16,4.91,0.71,89,87
430,418,413,404,6,3.66,0.44,90,90
601,630,652,598,7,5.46,0.59,90,89
904,827,865,828,10,7.53,1.06,92,90
784,829,800,788,13,7.04,1.19,89,90
403,470,451,401,15,3.79,0.65,89,90
601,566,601,626,11,5.27,0.86,90,88
841,886,838,859,12,7.53,0.9,88,90
782,771,707,709,18,6.53,0.76,90,93
851,846,928,920,12,7.8,1.1,90,86
296,301,290,312,18,2.64,0.45,89,89
789,851,795,771,10,7.05,0.79,89,91
458,417,407,434,16,3.77,0.63,90,90
813,798,841,814,14,7.18,1.18,91,88
662,704,689,715,10,6.09,0.8,88,89
661,580,631,578,15,5.39,0.93,93,90
321,326,329,280,14,2.76,0.29,91,90
342,325,339,308,8,2.89,0.48,91,90
660,637,678,645,7,5.76,0.58,91,89
748,686,671,670,6,6.1,0.84,91,92
453,481,504,495,15,4.25,0.58,89,88
499,491,518,461,14,4.33,0.47,91,90
815,761,801,829,11,7.05,1.17,90,88
635,655,640,580,16,5.52,0.62,91,91
769,695,681,771,16,6.41,0.91,89,90
536,593,613,559,6,5.06,0.54,89,88
700,666,652,681,12,5.94,0.68,90,90
568,563,617,609,8,5.18,0.6,90,87
861,860,812,794,9,7.32,1.22,90,92
860,914,854,861,6,7.67,1.16,88,91
825,845,897,829,12,7.47,0.85,91,88
735,697,774,723,6,6.44,0.69,92,88
586,633,584,548,17,5.17,0.63,89,92
576,561,557,590,10,5.02,0.76,89,89
360,413,417,360,6,3.41,0.45,90,89
389,463,430,384,16,3.66,0.54,89,90
565,600,617,635,9,5.32,0.93,88,87
362,340,366,346,9,3.11,0.37,91,89
856,878,867,911,6,7.72,0.86,88,88
411,482,433,497,7,4.01,0.52,86,89
764,840,800,845,11,7.15,1.18,86,88
833,857,837,882,8,7.5,1.13,88,89
800,767,716,800,8,6.78,0.99,88,91
622,590,614,559,10,5.25,0.6,92,90
801,886,843,803,12,7.33,0.89,88,91
780,784,771,745,11,6.77,1.13,90,91
465,484,469,466,6,4.14,0.72,89,90
368,432,341,419,8,3.43,0.49,86,91
632,540,611,541,14,5.11,0.91,94,90
537,529,543,506,6,4.65,0.71,91,90
439,366,420,366,10,3.5,0.44,93,90
623,635,602,595,17,5.4,0.55,89,91
442,383,394,406,10,3.57,0.39,91,90
416,482,450,435,14,3.92,0.56,88,90
777,786,819,850,8,7.11,1.07,89,87
394,370,396,360,16,3.34,0.46,91,90
683,686,619,654,14,5.81,0.69,89,92
559,544,583,598,10,5.02,0.75,90,88
822,822,897,868,7,7.5,1.22,90,86
291,320,345,351,9,2.87,0.41,89,87
489,454,534,519,18,4.39,0.6,91,87
501,499,494,485,13,4.35,0.67,90,90
439,404,447,402,6,3.72,0.44,92,89
575,500,521,506,14,4.62,0.83,92,91
359,270,302,280,11,2.66,0.4,92,91
323,323,359,364,16,3.01,0.45,89,88
654,622,665,617,7,5.63,0.73,92,89
797,787,825,809,11,7.08,1.11,90,88
488,480,560,553,8,4.58,0.75,90,86
862,856,843,817,11,7.43,0.95,90,91
345,325,284,353,10,2.87,0.43,88,90
448,436,428,448,18,3.87,0.48,89,90
817,812,834,756,11,7.08,0.96,92,90
295,307,286,293,13,2.6,0.35,89,90
887,884,864,852,11,7.67,1.16,90,91
572,572,620,558,16,5.11,0.58,91,89
874,848,835,806,14,7.4,1.05,91,92
852,930,855,848,12,7.66,1.31,88,91
643,642,610,602,15,5.49,0.91,90,91
876,894,920,920,13,7.94,1.2,89,88
772,856,772,789,18,7.01,1.04,87,91
324,321,278,303,18,2.7,0.44,89,91
667,650,678,629,8,5.77,0.63,91,90
762,831,765,739,7,6.81,0.94,88,92
836,903,845,876,7,7.61,1.18,87,90
462,510,461,475,9,4.2,0.68,88,90
618,635,620,690,15,5.64,0.64,87,88
640,667,627,610,12,5.6,0.85,89,91
891,886,855,896,12,7.76,1.15,89,90
310,402,366,313,17,3.06,0.36,89,90
764,804,820,753,15,6.91,0.74,90,89
354,337,390,339,17,3.12,0.34,91,89
756,707,767,774,11,6.61,0.72,91,88
777,702,716,756,11,6.49,0.93,90,90
441,455,489,451,15,4.04,0.57,90,88
285,313,369,333,14,2.86,0.46,90,87
318,359,407,320,6,3.09,0.52,91,88
499,463,518,506,9,4.37,0.75,91,88
566,537,597,621,11,5.1,0.67,90,87
266,355,324,275,11,2.68,0.44,89,90
785,857,790,823,10,7.16,1.25,87,90
453,524,531,517,15,4.45,0.76,88,88
455,397,451,421,6,3.79,0.55,92,89
730,760,776,730,8,6.59,1.12,90,89
632,658,652,648,7,5.7,0.68,89,89
739,748,781,736,16,6.61,0.68,90,89
485,464,450,445,15,4.06,0.52,90,91
846,840,830,890,8,7.49,0.89,88,89
454,468,417,480,18,4.0,0.42,88,90
441,513,469,476,6,4.18,0.71,88,90
683,631,702,675,9,5.92,0.98,91,88
660,632,710,662,12,5.86,0.88,91,88
407,381,386,385,7,3.43,0.38,90,90
757,725,704,742,13,6.44,0.85,89,90
471,464,545,488,18,4.33,0.59,91,87
531,595,506,502,12,4.69,0.68,88,92
395,393,335,352,18,3.24,0.56,89,92
647,588,558,644,16,5.36,0.54,89,90
692,650,711,711,17,6.08,0.61,91,88
637,669,640,637,11,5.68,0.89,89,90
573,535,546,602,16,4.96,0.82,89,89
618,680,617,691,14,5.73,1.01,86,89
543,483,516,466,17,4.42,0.73,92,91
558,520,572,565,6,4.87,0.78,91,88
747,789,701,790,9,6.66,1.16,86,91
576,583,579,537,17,5.0,0.59,90,91
858,907,876,885,17,7.76,1.17,88,90
601,589,594,562,11,5.16,0.52,91,90
324,373,306,394,15,3.07,0.45,86,89
729,675,643,710,16,6.06,0.68,89,91
605,607,600,593,7,5.29,0.94,90,90
666,608,587,581,8,5.37,0.91,91,92
307,332,377,338,10,2.98,0.33,90,88
860,857,793,818,12,7.32,0.99,89,92
445,393,409,456,6,3.75,0.66,90,89
622,604,585,649,16,5.41,0.54,88,89
647,695,673,705,7,5.98,0.73,88,89
798,856,890,888,16,7.55,0.97,88,86
813,796,789,822,11,7.08,0.84,89,89
604,527,609,553,12,5.04,0.87,93,89
817,744,791,773,14,6.87,0.8,92,89
726,749,728,790,18,6.58,0.7,87,88
642,670,629,617,11,5.63,0.86,89,91
407,390,408,376,18,3.48,0.36,91,90
319,327,373,333,7,2.97,0.52,90,88
802,847,805,807,6,7.17,0.96,88,90
497,504,418,511,9,4.24,0.61,87,91
471,445,472,406,6,3.95,0.7,92,90
602,555,565,637,7,5.19,0.79,89,88
708,716,701,714,13,6.24,0.79,89,90
818,859,875,906,18,7.61,1.09,88,87
646,582,603,674,15,5.51,0.76,89,88
464,510,466,438,11,4.13,0.73,89,91
495,444,435,519,17,4.16,0.64,89,89
772,802,798,834,17,7.05,0.73,88,88
643,673,629,605,17,5.61,0.76,89,92
898,898,893,835,9,7.75,1.2,91,91
511,578,569,574,13,4.91,0.5,88,88
441,507,430,449,8,4.02,0.61,87,91
658,627,634,649,11,5.65,0.68,90,90
816,816,768,834,16,7.11,1.08,88,90
517,507,456,508,8,4.37,0.74,88,91
309,336,367,388,15,3.08,0.48,88,87
399,355,428,368,9,3.41,0.42,92,88
521,489,473,503,18,4.37,0.52,90,90
441,443,417,415,9,3.77,0.65,90,91
494,573,536,480,12,4.58,0.51,89,91
416,422,432,418,12,3.71,0.66,90,89
544,580,548,561,8,4.91,0.62,88,90
708,638,700,694,11,6.03,0.68,91,88
811,806,882,879,10,7.43,0.92,90,86
